,0,1,2,3,4,5,6,7,8,9
0,0.339811140181589,0.3055961567480574,0.17469374270898533,0.1611259443911427,0.18376135385913409,0.20039688574774303,0.18274707785743044,0.12216585373409895,0.09397876538238652,0.14784241585326602
1,0.30151156983535526,0.2490039021631718,0.28543025049795107,0.24060003519428438,0.2335848069682952,0.21302964696418228,0.20920085325392196,0.16058567298201926,0.2896433204530051,0.26542479145806025
2,0.32784157326782265,0.2847953208228583,0.31963459166515745,0.27787143330996855,0.2993097566349181,0.24154780119712194,0.27051475414877385,0.21802604019762611,0.31768216977877933,0.2784764619753195
