,Model Confidence,Adjusted Trust Score,Trust Score
0,0.7187477245213261,0.8229085342970583,0.822562066197372
1,0.6681717760611628,0.804590477058152,0.8049129581834842
2,0.7732839663750996,0.8313122593973583,0.8305822663141775
3,0.7362547043558705,0.8235300727746848,0.8211352724599743
4,0.8602344914410818,0.8496606963064124,0.837811062563247
