,Model Confidence,Adjusted Trust Score,Trust Score
0,0.7140916935051318,0.8457022529096123,0.8425871149304279
1,0.7225906320571794,0.8324299066516077,0.8317883252763761
2,0.7654230924312444,0.8426473682254303,0.8460491387768287
3,0.7309832519718571,0.8340612368795248,0.832962433425775
4,0.848869016956245,0.8563396930878846,0.8480299485573266
