,Model Confidence,Adjusted Trust Score,Trust Score
0,0.7688936093503942,0.7205414691496939,0.7061822613564701
1,0.7054343434966793,0.7163556566555744,0.7155032188170558
2,0.7762495013658812,0.6926015520704825,0.6920916637132256
3,0.6582022928747417,0.6955630098184072,0.6955583342641566
4,0.7710174267894576,0.718026572048373,0.700889179875329
