,Model Confidence,Adjusted Trust Score,Trust Score
0,0.7958677970119209,0.8338602718369654,0.8294436084106246
1,0.7870183334293283,0.8358443582647791,0.8316714417007973
2,0.8084129667880748,0.8467021614445172,0.8460821920232473
3,0.7394848182183504,0.8466798316941357,0.8442381821838106
4,0.886367250635729,0.8729986967370477,0.8636212919563192
