,Model Confidence,Adjusted Trust Score,Trust Score
0,0.8600219233410488,0.9165740488458818,0.9153791798310368
1,0.8316423451799295,0.9244926045525175,0.9220888611798347
2,0.8178126903676192,0.9194879917385994,0.9193104518382381
3,0.8400937089045315,0.9075661599267648,0.9063154232990492
4,0.9218032340886697,0.9188572967451258,0.9174457814102854
