,Model Confidence,Trust Score,Trust Score-D,Trust Score-U
0,0.7187477245213261,0.822562066197372,0.719211360865085,0.8104378899801029
1,0.6681717760611628,0.8049129581834842,0.7060810483348845,0.7949762472072646
2,0.7732839663750996,0.8305822663141775,0.7592117022154748,0.8269973164857607
3,0.7362547043558705,0.8211352724599743,0.7662449406848109,0.8099855208713365
4,0.8602344914410818,0.837811062563247,0.777668879460429,0.8322000206106717
