,Model Confidence,Trust Score,Trust Score-D,Trust Score-U
0,0.8636635341174184,0.8878395744369592,0.8864650305174934,0.8846060549547292
1,0.9065009012671128,0.9523864563849532,0.9521881804919892,0.9528169562605808
2,0.9397396529343096,0.9402528528483675,0.9395584354080397,0.9389592464890164
3,0.9160289389414837,0.9509688256307538,0.949133381027788,0.9519975557788154
4,0.9700365643723028,0.9607171460849517,0.9600978137953835,0.9605832382570688
