,Model Confidence,Trust Score,Trust Score-D,Trust Score-U
0,0.803986182163408,0.9559033667335468,0.9426596024118452,0.9483296503175819
1,0.8515268863943413,0.9523288109041279,0.9461658723840976,0.9434059570932014
2,0.8289078083199519,0.9533351225965248,0.9413694303602294,0.945903605004918
3,0.8126047807232206,0.9517776778052703,0.9396750447444725,0.9439662242254205
4,0.9546191084593962,0.9594681077014663,0.9536622511138854,0.9522143206791189
