,Model Confidence,Trust Score,Trust Score-D,Trust Score-U
0,0.7943344682042954,0.8733517953823993,0.8677866503565776,0.8337969666925713
1,0.7542619309245107,0.8701733140595961,0.8672604420620258,0.8254770785754713
2,0.7618662800927318,0.8732562901977045,0.8611895199158383,0.832425227594552
3,0.7669376764757266,0.8735076126648491,0.8660082170130272,0.83065511424284
4,0.8848653136881205,0.887116469842713,0.8781216655119383,0.848664810466661
