,Model Confidence,Trust Score,Trust Score-D,Trust Score-U
0,0.8327800075770452,0.919803923034846,0.9103062861302174,0.913865155373776
1,0.8160280233956174,0.9100312079345136,0.901189070838414,0.9040488685382249
2,0.4279504230252047,0.6084996672914751,0.5951255889629052,0.6028867404834914
3,0.8357898139726471,0.929044536439992,0.9253900146708416,0.9242646687387164
4,0.9458653967854582,0.9307555988774503,0.9293533888184797,0.9292289030401977
