,Model Confidence,Trust Score,Trust Score-D,Trust Score-U
0,0.31365474154247497,0.4096683464256673,0.39674476171757966,0.34435701550184195
1,0.3041459563674658,0.41524034326957837,0.40191646435655415,0.35625423147793017
2,0.2879334607002338,0.3901178226688971,0.3622220675128336,0.3205094143029792
3,0.2408167472001682,0.3884490453298607,0.3782942853150888,0.3215517276759915
4,0.3015611157050095,0.31126765430392345,0.29351029137306184,0.24794639270736296
