,Model Confidence,Trust Score,Trust Score-D,Trust Score-U
0,0.3679271201353539,0.46786128605051097,0.4184714197786207,0.44009171249218815
1,0.28419824305564484,0.43099548786940595,0.37562341444640185,0.4093575667281212
2,0.2732194616768292,0.2774780233237209,0.22971042228862884,0.26785489177630706
3,0.31245828181564084,0.45551503724249154,0.4086654266362527,0.42471913965848973
4,0.31515796994227563,0.31548718640928486,0.2742402163542328,0.29044901826338587
