,Model Confidence,Adjusted Trust Score,Trust Score
0,0.5230383326982424,0.563537046055715,0.5581492155772936
1,0.37821610314515286,0.4730270793751737,0.4610124683463851
2,0.45438170811514295,0.45496045043575684,0.4291054293283042
3,0.4223719475558223,0.4545234166813742,0.44006272026109416
4,0.38300392132188565,0.37098983241759065,0.3498094085648471
