,Model Confidence,Adjusted Trust Score,Trust Score
0,0.5090931774337527,0.6264463690554118,0.6262054219321881
1,0.1672085338412768,0.25407995815971296,0.2462338010300212
2,0.33254448895968547,0.4099611812192164,0.40354375191811687
3,0.1989770318718712,0.2793055362372833,0.27111394329494676
4,0.1638724820582042,0.15174010549588793,0.13946373585473384
