,Model Confidence,Adjusted Trust Score,Trust Score
0,0.45661105300128296,0.4356025809234513,0.42835177238483685
1,0.411294815323457,0.41911401354757927,0.42171932157288733
2,0.388875407522997,0.32190428480614364,0.31914130861566764
3,0.36731711061161054,0.4318983640206954,0.43143813186330576
4,0.41529178813918766,0.3776880537777086,0.3716114993111762
